"","id","sentences","doc_id","sentence_id","nchar"
"5753","12","just inner city drug anymore","Moldenhauer_Richard",367,40
"5754","12","just dope fiend anymore","Moldenhauer_Richard",368,41
"5755","12","twenty year girl eagan shooting smack versus sixty year hmong upper frogtown different people","Moldenhauer_Richard",369,150
"5756","12","drug dynamics cultures expectations differnt","Moldenhauer_Richard",370,91
"5757","12","twenty miles apart","Moldenhauer_Richard",372,43
"5758","12","vein competing interests","Moldenhauer_Richard",375,45
"5759","12","look nature enforcement authority looks scheduling regulation enforcement standpoint versus issued license rule soft science treatment standpoint","Moldenhauer_Richard",376,233
"5760","12","rule chemical_dependency licensure minnesota","Moldenhauer_Richard",377,58
"5761","12","different agencies competing interesaintin sense regulation sense funding","Moldenhauer_Richard",378,111
"5762","12","thing never control piece research funded","Moldenhauer_Richard",379,82
"5763","12","people fund studies answers want","Moldenhauer_Richard",380,56
"5764","12","answers want stop funding publish","Moldenhauer_Richard",381,78
"5765","12","changes coming pipe treatment minnesota yesterday president trump issued executive order establishing opioid commission","Moldenhauer_Richard",382,170
"5766","12","commission variety individuals titles","Moldenhauer_Richard",384,63
"5767","12","determined interesting make text executive order involving secretary defense","Moldenhauer_Richard",385,141
"5768","12","certainly demonstrated change federal narcotics farm stuff today","Moldenhauer_Richard",386,101
"5769","12","policies primarily created politics politics gives changes ebbs flows","Moldenhauer_Richard",387,99
"5770","12","sideline look cannabis right continued schedule along here definition highly addictive medical value","Moldenhauer_Richard",388,165
"5771","12","large number states medical cannabis laws thirty eight believe recreational cannabis laws","Moldenhauer_Richard",389,153
"5772","12","discongruency federal scheudling individual states recognizing medical cannabis like minnesota does recreational cannabis like colorado","Moldenhauer_Richard",390,176
"5773","12","going happen current federal administration state sovereignty medicinal recreational cannabis determined","Moldenhauer_Richard",391,151
"5774","12","people theories guesses knows","Moldenhauer_Richard",392,46
"5775","12","awakening awareness going_just last fifteen years greater sensitivity occuring disorders interlacing substance_abuse mental_health introducation increasing acceptance medication legitimate intervention necessarily solution part equation gives hope continue","Moldenhauer_Richard",393,377
"5776","12","even_though think pervasive trend pockets greater acceptance pockets deeper resistance","Moldenhauer_Richard",394,123
"5777","12","still folks absolutely delieve addicts withdrawal suffer","Moldenhauer_Richard",395,94
"5778","12","shouldn suffer somehow going make reevaluate","Moldenhauer_Richard",396,125
"5779","12","simple nobody ever second mind crushing hang undergraduate","Moldenhauer_Richard",397,109
"5780","12","first_time wrap head around toilet guts never drink","Moldenhauer_Richard",398,110
"5781","12","there addict booth career","Moldenhauer_Richard",400,38
"5782","12","people choose whether prescription pharmaceuticals whether heroin whatever drug method condition comes play prominence opinion treated","Moldenhauer_Richard",401,222
"5783","12","stigmatize blame point fingers group group simply true fifty year carnie green teeth body mask rock anymore","Moldenhauer_Richard",402,193
"5784","12","know ever","Moldenhauer_Richard",404,37
"5785","12","right people image","Moldenhauer_Richard",405,38
"5786","12","people image stereotypic heroin user think keith richards","Moldenhauer_Richard",406,85
"5787","12","think twenty year undergraduate university minnesota","Moldenhauer_Richard",407,96
"5788","12","adjunct facutly river falls teach addiction class graduate program voice student newspaper five_years headlines voice found dead dormitories still needle","Moldenhauer_Richard",408,289
"5789","12","young novice user really narcotically naive ahold load idea actual strength","Moldenhauer_Richard",409,134
"5790","12","unintentional hydrogenic overdose didn_know","Moldenhauer_Richard",410,66
"5791","12","that much overdose younger people","Moldenhauer_Richard",411,55
"5792","12","look common profile heroin addicts opiate addicts right bifuracte pretty cleanly young ones older guys saying guys term mean older population","Moldenhauer_Richard",412,209
"5793","12","older population people just","Moldenhauer_Richard",413,54
"5794","12","know live survive know come down take care groups","Moldenhauer_Richard",414,109
"5795","12","young narcotically naive novice kids think they superman bullet proof idea stuff just bought handyman across street fentanyl kill stone dead","Moldenhauer_Richard",415,221
"5796","12","know solulate fire hydrogenic overdose","Moldenhauer_Richard",416,102
"5797","12","stuff saying pharmaceuticals made younger generation access opiates adderall they aren frightened drugs accustomed","Moldenhauer_Richard",418,210
"5798","12","belief heroin just thing","Moldenhauer_Richard",419,53
"5799","12","pharmaceutical culture live increased nonchalance around danger seems nonchalance","Moldenhauer_Richard",420,151
"5800","12","younger people today sixteen twenty_four_twenty five always kind petrie dish generation culture","Moldenhauer_Richard",421,125
"5801","12","gone grunge kids kids social media twitter facebook generation","Moldenhauer_Richard",422,132
"5802","12","course line huge vast influx various medications greater willingness pharmaceutical intervention good","Moldenhauer_Richard",423,159
"5803","12","along acceptance pharmaceutical intervention addict comes pharmaceutical intervention greater perponderance things_like adhd","Moldenhauer_Richard",424,161
"5804","12","back swiftness diagnose someone adhd ritilin thing around","Moldenhauer_Richard",425,117
"5805","12","adderall everything else","Moldenhauer_Richard",426,43
"5806","12","there greater buffet line medicine intervention","Moldenhauer_Richard",427,54
"5807","12","advertisements television even watch commercial anymore","Moldenhauer_Richard",428,81
"5808","12","look magazines large scale full glossy","Moldenhauer_Richard",429,54
"5809","12","there work done companies","Moldenhauer_Richard",430,50
"5810","12","also live culture whose line point view seems fast burn faster bigger badder harder stronger whether talking bycinopril high blood pressure colesterol viagra single pack","Moldenhauer_Richard",432,285
"5811","12","everything today flooded pharmaceuticals","Moldenhauer_Richard",433,46
"5812","12","went energy drink craze pretty targetted adolescents specifically male adolescents","Moldenhauer_Richard",434,110
"5813","12","couldn argue drinks sort gateway things folks argue","Moldenhauer_Richard",435,125
"5814","12","caffeine categories current addicitive disorder","Moldenhauer_Richard",436,80
"5815","12","think there hope continued standard acceptance individuals substance_abuse mental_health disorders","Moldenhauer_Richard",437,129
"5816","12","think there opportuity continued work medication well","Moldenhauer_Richard",438,73
"5817","12","think medication exclusively answer","Moldenhauer_Richard",439,50
"5818","12","think combined effort just compelxity client need increasing responsiveness treatment system delivery","Moldenhauer_Richard",440,153
"5819","12","like_said control funds research always control social outcome political decisions","Moldenhauer_Richard",441,137
"5820","12","makes think prevention education","Moldenhauer_Richard",442,48
"5821","12","role that office","Moldenhauer_Richard",443,54
"5822","12","alcohol_drug abuse division prevention section","Moldenhauer_Richard",444,72
"5823","12","drug abuse resistant education program willing talk specifically dangers public school systems alcohol_drug abuse division directly fund","Moldenhauer_Richard",447,199
"5824","12","direct federal funding","Moldenhauer_Richard",448,54
"5825","12","money available fact minnesota recipients what called strategic prevention framework around prescrition opioids","Moldenhauer_Richard",450,153
"5826","12","division upstairs receive money","Moldenhauer_Richard",451,62
"5827","12","going implementing part prevention strategy framework year","Moldenhauer_Richard",452,94
"5828","12","treatment service delivery model treatment prevention","Moldenhauer_Richard",453,87
"5829","12","talk prevention trying prevent something already happens","Moldenhauer_Richard",454,87
"5830","12","quantify measure negative definition difficult impossible versus look numbers stats figures teatment admissions stuff liek data gathering fact","Moldenhauer_Richard",455,226
"5831","12","comes treatment kinds questions compile stats numbers versus prevention prevent numbers ever happening industry treatment","Moldenhauer_Richard",456,215
"5832","12","funding revenue created","Moldenhauer_Richard",457,61
"5833","12","talk revenue prevention trying prevent damage","Moldenhauer_Richard",458,72
"5834","12","there much money prevention there compare treatment","Moldenhauer_Richard",459,85
"5835","12","anything_else thing remind saying anything official representative department human services","Moldenhauer_Richard",460,157
"5836","12","there truly separate role state opioid treatment authority discussion here just want record hold faculty positions adler river falls speaking multi layered role stuff minnesota also adler graduate school university wisconsin river falls course work teach education young clinicians especially adler program sensitivity substance disorder mental_health fused individual adlerian concept","Moldenhauer_Richard",461,606
"5837","12","river falls guidance counselors psychologists helping assisting educating future professionals sensitive flexible increase acuity people coming","Moldenhauer_Richard",462,202
"5838","12","volume medical knowledge seems double every couple_years increases everything brain imaging epigenetics everything else","Moldenhauer_Richard",463,157
"5839","12","simply learn faster rate","Moldenhauer_Richard",464,46
"5840","12","learn hopefully greater sensitivity given complexity need become flexible response folks","Moldenhauer_Richard",465,179
"5841","12","lock days detox throw twenty eight days residential care doesn work blame failure","Moldenhauer_Richard",466,148
"5842","13","michael neill narrator sullivan interviewer january 2017 home sullivan minneapolis minnesota michael neill sullivan zachary mallet insurance companies know","O'Neill_Michael",1,206
"5843","13","spending thirty grand month something costing seven thousand month outcomes same hazelden even everything bare bones right","O'Neill_Michael",2,212
"5844","13","wish well first thing need state name give_permission record interview michael neill january 19th","O'Neill_Michael",4,174
"5845","13","give sullivan permission record interview","O'Neill_Michael",5,55
"5846","13","sitting home 1942 irving avenue south","O'Neill_Michael",6,55
"5847","13","mike know_going best presume conversation","O'Neill_Michael",10,89
"5848","13","tell things already told","O'Neill_Michael",11,52
"5849","13","questions make_sure best make clear purposes recording","O'Neill_Michael",12,95
"5850","13","parents start childhood early adulthood early parenting experiences","O'Neill_Michael",13,130
"5851","13","basically want tell condensed version life keeping mind addiction issues kind","O'Neill_Michael",14,133
"5852","13","knew youngstown ohio going future large family","O'Neill_Michael",16,90
"5853","13","twelfth child born catholic parents","O'Neill_Michael",17,48
"5854","13","just foresight going future family took risk moved southern california many_people time","O'Neill_Michael",18,191
"5855","13","people people_like wants live awful desert there trees moved","O'Neill_Michael",19,143
"5856","13","honestly growing orange county 1960s dreamy","O'Neill_Michael",20,68
"5857","13","remember lolling around floor sunny windows","O'Neill_Michael",22,55
"5858","13","went good catholic school good experience","O'Neill_Michael",24,60
"5859","13","learned control like","O'Neill_Michael",27,42
"5860","13","grew lots brothers sisters along well loved dearly lots things","O'Neill_Michael",28,115
"5861","13","just tons friends ever since kindergarten","O'Neill_Michael",30,50
"5862","13","spend summers beach easy","O'Neill_Michael",33,54
"5863","13","never anything pretty_much middle class function","O'Neill_Michael",34,58
"5864","13","kids went school definitely challenges","O'Neill_Michael",35,91
"5865","13","kids want come house","O'Neill_Michael",37,64
"5866","13","started notice older lots older brothers sisters twenty years older","O'Neill_Michael",38,111
"5867","13","moving sixteen kids house","O'Neill_Michael",40,76
"5868","13","house refuge older brothers sisters friends time spent time house","O'Neill_Michael",41,162
"5869","13","women like sisters around much","O'Neill_Michael",43,74
"5870","13","know came really tough houses house haven","O'Neill_Michael",45,79
"5871","13","gracious giving loving person","O'Neill_Michael",46,44
"5872","13","holidays anywhere forty seventy people house holidays","O'Neill_Michael",48,90
"5873","13","many older teenagers basically home good place","O'Neill_Michael",49,81
"5874","13","gifts cook talk","O'Neill_Michael",50,76
"5875","13","counsel like healthy adult access","O'Neill_Michael",51,82
"5876","13","started become aware later actually really admired","O'Neill_Michael",52,82
"5877","13","people looked family that lucky stuff","O'Neill_Michael",53,72
"5878","13","definitely culture drugs alcohol family","O'Neill_Michael",54,65
"5879","13","drink nightly home work drink little dinner","O'Neill_Michael",56,97
"5880","13","drink dinner maybe another drink dinner maybe read paper","O'Neill_Michael",57,137
"5881","13","little wine friday night","O'Neill_Michael",59,68
"5882","13","older brothers sisters drank","O'Neill_Michael",60,38
"5883","13","","O'Neill_Michael",61,44
"5884","13","finish beer night","O'Neill_Michael",62,61
"5885","13","others less beers","O'Neill_Michael",63,40
"5886","13","definitely young started drunks house","O'Neill_Michael",64,61
"5887","13","either brothers sisters friends 1960s early lots marijuana lots alcohol doubt stuff going keen aware time","O'Neill_Michael",65,194
"5888","13","became attracted junior high_school","O'Neill_Michael",66,62
"5889","13","knew matter time going enter arena","O'Neill_Michael",67,69
"5890","13","sneaking drink wedding thing","O'Neill_Michael",68,57
"5891","13","thirteenth birthday smoked first_time sister","O'Neill_Michael",69,72
"5892","13","wait just wait","O'Neill_Michael",70,42
"5893","13","just_kind dark mysterious lovely away went","O'Neill_Michael",71,66
"5894","13","probably regrettable choice life using drugs drinking alcohol teenager","O'Neill_Michael",72,107
"5895","13","smoked pretty_much daily basis throughout high_school","O'Neill_Michael",74,68
"5896","13","drank pretty_much every weekend definitely excess","O'Neill_Michael",75,55
"5897","13","easily smartest kids just natural ability things easy","O'Neill_Michael",77,78
"5898","13","test everything finish assignments stay class","O'Neill_Michael",78,98
"5899","13","really wasted really_good opportunities interested partying","O'Neill_Michael",80,96
"5900","13","college just little junior college","O'Neill_Michael",82,56
"5901","13","liked make money","O'Neill_Michael",84,37
"5902","13","paying attention always challenge","O'Neill_Michael",86,46
"5903","13","cocaine much early twenties","O'Neill_Michael",89,52
"5904","13","never stole anything like spent much money lied","O'Neill_Michael",90,94
"5905","13","like always justify","O'Neill_Michael",91,49
"5906","13","friends always lying time lives","O'Neill_Michael",93,63
"5907","13","free tonight lying much money spending stealing","O'Neill_Michael",94,140
"5908","13","justify people this free tonight deal helped find people just knew everybody lying knew lying like","O'Neill_Michael",95,245
"5909","13","real problem alcohol went cocaine high amphetamine high neutralize","O'Neill_Michael",97,124
"5910","13","hangovers like three days cocaine binges alcohol","O'Neill_Michael",98,81
"5911","13","twenties maybe frontal cortex came along twenty three horrible experience cocaine weekend just stopped cold turkey","O'Neill_Michael",100,169
"5912","13","just_said done that knew enough stay away people used","O'Neill_Michael",101,94
"5913","13","pretty soon used okay","O'Neill_Michael",102,53
"5914","13","still drank alcohol just weird","O'Neill_Michael",103,49
"5915","13","brain changing just less interested partying like_that just","O'Neill_Michael",104,86
"5916","13","lucky people grew dead locked institutionalized basically still live parents house fifties","O'Neill_Michael",105,166
"5917","13","love guys dearly just knew around","O'Neill_Michael",107,66
"5918","13","business world doing promotional marketing","O'Neill_Michael",109,95
"5919","13","going around country anytime company going introduce product market giant assault peoria whatever","O'Neill_Michael",110,151
"5920","13","coupons bill boards newspaper fliers coupons","O'Neill_Michael",111,74
"5921","13","show samplers supermarkets","O'Neill_Michael",112,50
"5922","13","sampling yogurt bacon paper towels nestle quick thousands thousands stores across entire midwesaintit here market anywhere weeks weeks time","O'Neill_Michael",113,264
"5923","13","four weeks paso texas longest summer life","O'Neill_Michael",114,62
"5924","13","training","O'Neill_Michael",118,38
"5925","13","liked development people development","O'Neill_Michael",120,43
"5926","13","part like mostly bosses just crappy","O'Neill_Michael",121,73
"5927","13","just good leaders","O'Neill_Michael",122,42
"5928","13","really smart business really matter","O'Neill_Michael",123,75
"5929","13","ones like","O'Neill_Michael",124,49
"5930","13","triggering event","O'Neill_Michael",126,36
"5931","13","hired young woman really terrific just fantastic","O'Neill_Michael",127,61
"5932","13","proud come join team","O'Neill_Michael",128,45
"5933","13","supposed show show pretty pissed","O'Neill_Michael",129,78
"5934","13","next found head killed week","O'Neill_Michael",131,75
"5935","13","pacing long take office","O'Neill_Michael",132,77
"5936","13","even really_know exactly going bereft","O'Neill_Michael",136,68
"5937","13","long went food marketing show chicago went improve theater thought awesome somebody group even know_just_said_know_what probably good","O'Neill_Michael",137,263
"5938","13","move chicago like","O'Neill_Michael",138,55
"5939","13","going vice president think week later gave weeks notice moved chicago went studied improv theater three half_years","O'Neill_Michael",139,167
"5940","13","best move ever made entire life","O'Neill_Michael",140,39
"5941","13","moved city learned learned society getting stage improvisation find","O'Neill_Michael",141,146
"5942","13","darkest fears","O'Neill_Michael",142,42
"5943","13","tear find much spend time head much trying protect image","O'Neill_Michael",144,127
"5944","13","watch ridiculous talent chicago time","O'Neill_Michael",146,60
"5945","13","poehler classmates","O'Neill_Michael",147,36
"5946","13","second city student second city","O'Neill_Michael",148,69
"5947","13","steve carrell teachers","O'Neill_Michael",149,36
"5948","13","used watch stephen colbert pretty_much nightly basis","O'Neill_Michael",150,62
"5949","13","remarkable talent entirely brilliant just brave","O'Neill_Michael",151,75
"5950","13","just watch person fail fail fail fail take like bird","O'Neill_Michael",152,88
"5951","13","tina just year behind classes","O'Neill_Michael",154,55
"5952","13","awesome group talented people great around thrilling around","O'Neill_Michael",155,97
"5953","13","artistic people people really gave damn social activism grow around white orange county california","O'Neill_Michael",156,139
"5954","13","married knew going stay chicago burbs want","O'Neill_Michael",158,119
"5955","13","moved_back minnesota really liked minnesota","O'Neill_Michael",159,73
"5956","13","just everything always wanted","O'Neill_Michael",162,41
"5957","13","grown around tons children nieces nephews always enjoyed children knew mature young adult","O'Neill_Michael",163,137
"5958","13","want married kids young","O'Neill_Michael",164,58
"5959","13","thirty four first child","O'Neill_Michael",165,50
"5960","13","just madly love much stuff together","O'Neill_Michael",168,64
"5961","13","labelling","O'Neill_Michael",169,36
"5962","13","spirited child just_know","O'Neill_Michael",170,49
"5963","13","school every review teachers wish devons every class said_like wish","O'Neill_Michael",174,143
"5964","13","problems ever","O'Neill_Michael",179,41
"5965","13","seems hang around good kids","O'Neill_Michael",180,37
"5966","13","attention deficit like doubt","O'Neill_Michael",183,44
"5967","13","really hard time paying attention just anything","O'Neill_Michael",185,65
"5968","13","grew montessori self directed","O'Neill_Michael",186,52
"5969","13","find path least resistance constantly","O'Neill_Michael",187,53
"5970","13","just nothing awesome today reel","O'Neill_Michael",188,89
"5971","13","sister anna half_years younger","O'Neill_Michael",189,57
"5972","13","just other shadows","O'Neill_Michael",192,38
"5973","13","wore hand down buzz lightyear shoes underwear said gore girl","O'Neill_Michael",194,97
"5974","13","jina peen like okay trans daughter whatever","O'Neill_Michael",197,97
"5975","13","choice cool tight","O'Neill_Michael",198,54
"5976","13","just knew wanted thrived montessori","O'Neill_Michael",201,59
"5977","13","devon anna name definitely different people","O'Neill_Michael",203,88
"5978","13","whether times good kind constant stress","O'Neill_Michael",204,74
"5979","13","really like other fact loved much just_going sustain","O'Neill_Michael",206,100
"5980","13","just wired entirely differently","O'Neill_Michael",207,42
"5981","13","2010 separated back short amount time just_going work","O'Neill_Michael",208,93
"5982","13","moved denver colorado separate","O'Neill_Michael",209,49
"5983","13","knew divorce just impending just wanted away from just heal away","O'Neill_Michael",210,134
"5984","13","traumatized going married anymore that actually kind relief","O'Neill_Michael",211,99
"5985","13","person toxic together","O'Neill_Michael",212,67
"5986","13","just traumatized going roof kids","O'Neill_Michael",213,73
"5987","13","going dinner make breakfasaintthat terrifying","O'Neill_Michael",215,119
"5988","13","probably biggest trauma life point","O'Neill_Michael",216,66
"5989","13","knew going make lives toxic tolerate parents along","O'Neill_Michael",218,105
"5990","13","point devon thirteen anna","O'Neill_Michael",219,74
"5991","13","denver devon just started eighth grade public school called said sitting down said matter fact","O'Neill_Michael",220,178
"5992","13","what going devon kicked school okay","O'Neill_Michael",221,60
"5993","13","happened selling","O'Neill_Michael",222,58
"5994","13","eighth grade marijuana sold marijuana somebody course thirteen year olds leak story","O'Neill_Michael",223,138
"5995","13","maybe fourteen then doesn matter","O'Neill_Michael",224,45
"5996","13","interrogated okay interrogated","O'Neill_Michael",226,68
"5997","13","sort amnesaintat","O'Neill_Michael",227,45
"5998","13","public school public school","O'Neill_Michael",229,52
"5999","13","went_back montessori school eighth grade miserable","O'Neill_Michael",230,83
"6000","13","like_know_what totally charge happened tried much talk about divorced fall talk divorce talked counselors","O'Neill_Michael",231,207
"6001","13","pretty surly pretty pissed","O'Neill_Michael",232,38
"6002","13","okay figured problem just_said_okay","O'Neill_Michael",237,67
"6003","13","leave alone eighth grade starting hang older guys just positive elements","O'Neill_Michael",239,143
"6004","13","groups guys hanging wanting cause trouble want find followers","O'Neill_Michael",241,74
"6005","13","always want build pack","O'Neill_Michael",242,36
"6006","13","just_kind lost souls","O'Neill_Michael",243,46
"6007","13","probably smoking cigarettes","O'Neill_Michael",244,44
"6008","13","time find later that started actually oxycontin","O'Neill_Michael",245,78
"6009","13","smoking part didn find never came home drunk didn find paraphernalia","O'Neill_Michael",248,130
"6010","13","thought were mother experience youth drinking alcohol using drugs sure know","O'Neill_Michael",249,136
"6011","13","think knew enough savvy pretty discreet","O'Neill_Michael",250,81
"6012","13","know heavy eighth grade","O'Neill_Michael",251,46
"6013","13","freshman year pretty_much just disastrous just barely enough path least resistance just enough","O'Neill_Michael",252,114
"6014","13","sophomore year thing just barely enough","O'Neill_Michael",254,55
"6015","13","interestingly enough counselor school telling kind shows later counselor school happens hold devon academics wasn counselor different counselor","O'Neill_Michael",255,221
"6016","13","know happened angel","O'Neill_Michael",256,84
"6017","13","based smart enough student next year best friend really academic scholarly young","O'Neill_Michael",259,151
"6018","13","devon says didn_know","O'Neill_Michael",260,39
"6019","13","know_what student next year turn around rest year","O'Neill_Michael",261,96
"6020","13","want that interesting life saying better","O'Neill_Michael",262,105
"6021","13","smarter this just_like charlie brown teacher wamp wamp wamp stranger happened something thought promising sudden kind took hold devon worked hard second half sophomore year","O'Neill_Michael",263,255
"6022","13","classes junior year","O'Neill_Michael",264,38
"6023","13","public school point public school","O'Neill_Michael",265,71
"6024","13","chaska high_school time huge hadn split","O'Neill_Michael",266,74
"6025","13","lots wealthy chanhassen kids farm kids carver county lots latino kids river","O'Neill_Michael",268,112
"6026","13","pretty diverse large high_school losaintyou hide school like","O'Neill_Michael",269,128
"6027","13","junior year taking classes","O'Neill_Michael",270,40
"6028","13","hang kids good students","O'Neill_Michael",271,54
"6029","13","follow learn study learn homework learn prep","O'Neill_Michael",272,95
"6030","13","struggled mightily courses especially courses passing","O'Neill_Michael",273,93
"6031","13","junior year swimming great","O'Neill_Michael",274,38
"6032","13","springtime really like raised good kind cocky","O'Neill_Michael",275,112
"6033","13","back point still denver living chaska fiancée priscilla","O'Neill_Michael",276,115
"6034","13","junior year cilla married lake superior","O'Neill_Michael",278,60
"6035","13","devon sister cilla grown children","O'Neill_Michael",279,62
"6036","13","cilla grown children smoked weekend rented house","O'Neill_Michael",280,96
"6037","13","deal seriously giant deal teenagers smoke little","O'Neill_Michael",281,77
"6038","13","spring found smoking dope house confiscated buds","O'Neill_Michael",282,95
"6039","13","sudden interesting started pretty surly","O'Neill_Michael",283,70
"6040","13","gentle compliant nice young sudden showing nasaintside","O'Neill_Michael",284,91
"6041","13","uncomfortable also like expressing","O'Neill_Michael",285,67
"6042","13","kind wanted create space keep","O'Neill_Michael",286,63
"6043","13","there problem caught","O'Neill_Michael",288,41
"6044","13","really_good springtime caught","O'Neill_Michael",290,52
"6045","13","problem problem okay","O'Neill_Michael",291,52
"6046","13","started sporadically test testing negative urine analysis","O'Neill_Michael",292,83
"6047","13","summer working restaurant really liked","O'Neill_Michael",293,66
"6048","13","really liked making money making friends work","O'Neill_Michael",294,79
"6049","13","high_school buddies hanging older kids meeting customers","O'Neill_Michael",295,89
"6050","13","diner busboy waiter cook kind aprons place","O'Neill_Michael",296,73
"6051","13","couple things starting just notice change","O'Neill_Michael",298,67
"6052","13","becoming adult thing","O'Neill_Michael",299,46
"6053","13","darkness starting show","O'Neill_Michael",300,58
"6054","13","attention attention","O'Neill_Michael",301,50
"6055","13","sometimes sort brooding seventeen year times weird transformation going","O'Neill_Michael",302,136
"6056","13","rented beach house california august morning found devon spaced kitchen basement gaming morning five morning","O'Neill_Michael",304,196
"6057","13","plane pretty soon","O'Neill_Michael",305,36
"6058","13","didn_know_going didn_know_going able plane","O'Neill_Michael",307,108
"6059","13","ultimately found bunch ambien stay awake fall asleep tries sleep stay awake like quaalude fall asleep trip","O'Neill_Michael",308,238
"6060","13","tripping doesn even know much took","O'Neill_Michael",309,57
"6061","13","good sign experimenting","O'Neill_Michael",310,56
"6062","13","internet loads methodologies","O'Neill_Michael",311,49
"6063","13","started senior_year normandale community college","O'Neill_Michael",312,60
"6064","13","pseo student call going start chop away college credits","O'Neill_Michael",313,118
"6065","13","things started really bizarre","O'Neill_Michael",315,36
"6066","13","commuting school","O'Neill_Michael",316,48
"6067","13","lots need bring something math teacher nine clock night really says does right just married","O'Neill_Michael",318,149
"6068","13","calls says sitting down","O'Neill_Michael",321,51
"6069","13","tell what going devon fired what going stole five hundred dollars cash taken till restaurant restaurant","O'Neill_Michael",322,193
"6070","13","just dropping hole caught","O'Neill_Michael",326,62
"6071","13","interesting said_know_what going months best employee everyone loved","O'Neill_Michael",327,143
"6072","13","months later fucking worsaintwe ready fire anyway","O'Neill_Michael",330,74
"6073","13","actually press charges going suspect there something definitely wrong check what going soon phone called wife work said cash home several hundred dollars stashed give sons birthdays stuff","O'Neill_Michael",333,366
"6074","13","started find close thousand bucks already been just_said cigarettes money bullshit","O'Neill_Michael",335,125
"6075","13","wife works family practice clinic","O'Neill_Michael",337,42
"6076","13","levy addiction specialisaintshe telling patterns said really telling","O'Neill_Michael",339,111
"6077","13","asked does devon felonies said think","O'Neill_Michael",340,86
"6078","13","said assure engaged felony behavior","O'Neill_Michael",341,59
"6079","13","assure called told that devon started circle wagons around didn_know heroin addict","O'Neill_Michael",342,138
"6080","13","poly user started eating snorting smoking snorting smoking heroin finding cheaper much effective shoot","O'Neill_Michael",343,172
"6081","13","entire southwest metro dealer","O'Neill_Michael",347,48
"6082","13","connect schools demoralizing","O'Neill_Michael",348,87
"6083","13","really started circle things pretty tight","O'Neill_Michael",350,57
"6084","13","dark cutting when addict supply like cutting","O'Neill_Michael",352,121
"6085","13","getting incredibly mean really dark","O'Neill_Michael",353,46
"6086","13","turns terrified heroin couldn quit","O'Neill_Michael",354,61
"6087","13","going horrible withdrawals score","O'Neill_Michael",356,78
"6088","13","point forged check drove minneapolis score went just couple premade syringes kill","O'Neill_Michael",357,143
"6089","13","going kill heroin night","O'Neill_Michael",358,51
"6090","13","gave couple guys hundred bucks angels flew away just took money said going anything","O'Neill_Michael",359,137
"6091","13","just_going take money ourselves didn give anything","O'Neill_Michael",360,80
"6092","13","ended overdosing just over counter cough medicine","O'Neill_Michael",361,75
"6093","13","desperate lethal","O'Neill_Michael",363,38
"6094","13","kill took enough","O'Neill_Michael",364,36
"6095","13","basically hennepin county medical center emergency department overnight spent four days","O'Neill_Michael",365,142
"6096","13","just devastated sick done cough syrup also withdrawal","O'Neill_Michael",366,117
"6097","13","yeah opioid withdrawal","O'Neill_Michael",367,48
"6098","13","opioid withdrawal took over counter really messes blood pressure","O'Neill_Michael",368,121
"6099","13","hennepin county medical center circling drain mostly terrified mostly scared mike november 2015","O'Neill_Michael",369,172
"6100","13","illusion twenty eight days sleep going shine take dents coming home","O'Neill_Michael",372,131
"6101","13","just clean that really","O'Neill_Michael",373,43
"6102","13","twelve_step didn mean anything","O'Neill_Michael",375,36
"6103","13","instantly right saying just_going_back smoking drinking fine","O'Neill_Michael",376,119
"6104","13","just_going heroin anymore","O'Neill_Michael",378,73
"6105","13","just leave alone happened find anger really started come dealing directly gangs minneapolis saintpaul russians latin boys","O'Neill_Michael",380,189
"6106","13","carried series weapons three pistols including killer including forty five killer rounds","O'Neill_Michael",381,129
"6107","13","rounds right vesaintfound shot found shot people","O'Neill_Michael",382,115
"6108","13","hanging gang threw pistol window","O'Neill_Michael",383,69
"6109","13","fired rounds boys neighborhood neighborhood robbed person gunpoint","O'Neill_Michael",384,106
"6110","13","robbed couple people street gunpoint","O'Neill_Michael",385,51
"6111","13","find just found debriefing hazelden","O'Neill_Michael",386,99
"6112","13","still minor access interview records stuff","O'Neill_Michael",387,72
"6113","13","seventeen seventeen","O'Neill_Michael",388,43
"6114","13","seventeen horrid felonies great risk kill kill people","O'Neill_Michael",389,90
"6115","13","just unbelievably distraught gentle basically quit football seventh grade couldn wasn","O'Neill_Michael",391,149
"6116","13","just gentle soul dangerous drugs making life risky people","O'Neill_Michael",393,114
"6117","13","along knew remember hearing something hazelden family program find family program","O'Neill_Michael",395,116
"6118","13","find naranon alanon therapy group","O'Neill_Michael",396,41
"6119","13","knew enough recovery brothers oldest brothers recovery time almost fifty years","O'Neill_Michael",397,146
"6120","13","lost sister sisters","O'Neill_Michael",398,38
"6121","13","zero treatment just drank death","O'Neill_Michael",401,42
"6122","13","knew needed help much torment sadness anger sitting enormous fear brand marriage daughter good proverbial good getting ignored stress devon mother","O'Neill_Michael",402,249
"6123","13","found alanon meeting found naranon meeting","O'Neill_Michael",403,57
"6124","13","learning almost immediately friends came dads said this going unfold long_time stunning hurt knew telling truth child addiction number years","O'Neill_Michael",404,276
"6125","13","started better accepting brutal reality","O'Neill_Michael",405,55
"6126","13","people things_like good news young","O'Neill_Michael",406,63
"6127","13","sounds like caught early that great challenge young","O'Neill_Michael",407,78
