"","word1","word2","n","p","p1","p2","p_together"
"923","something","like",27,0.000101314461326019,0.00405316726070229,0.0137292998957757,1.82065862168897
"924","eden","house",27,0.000101314461326019,0.000514687906120926,0.00292085386723625,67.3934433967808
"925","earth","little",27,0.000101314461326019,0.000360281534284648,0.00325540100621486,86.3823356920906
"926","therapist","therapist",27,0.000101314461326019,0.000180140767142324,0.000180140767142324,3122.10441858556
"927","enabling","enabling",27,0.000101314461326019,0.000218742360101394,0.000218742360101394,2117.41337731062
"928","like","something",27,0.000101314461326019,0.0137292998957757,0.00405316726070229,1.82065862168897
"929","learning","learning",27,0.000101314461326019,0.000193007964795347,0.000193007964795347,2719.69984907898
"930","rent","rent",27,0.000101314461326019,0.000218742360101394,0.000218742360101394,2117.41337731062
"931","october","october",27,0.000101314461326019,0.00020587516244837,0.00020587516244837,2390.36119547957
"932","frustrated","frustrated",27,0.000101314461326019,0.000231609557754417,0.000231609557754417,1888.68045074929
"933","book","book",27,0.000101314461326019,0.000193007964795347,0.000193007964795347,2719.69984907898
"934","grown","grown",27,0.000101314461326019,0.00020587516244837,0.00020587516244837,2390.36119547957
"935","plus","plus",27,0.000101314461326019,0.000193007964795347,0.000193007964795347,2719.69984907898
"936","worse","worse",27,0.000101314461326019,0.000218742360101394,0.000218742360101394,2117.41337731062
"937","little","earth",27,0.000101314461326019,0.00325540100621486,0.000360281534284648,86.3823356920906
"938","house","eden",27,0.000101314461326019,0.00292085386723625,0.000514687906120926,67.3934433967808
"939","local","local",27,0.000101314461326019,0.000180140767142324,0.000180140767142324,3122.10441858556
"940","gives","gives",27,0.000101314461326019,0.000193007964795347,0.000193007964795347,2719.69984907898
"941","imagine","imagine",27,0.000101314461326019,0.000231609557754417,0.000231609557754417,1888.68045074929
"942","users","users",27,0.000101314461326019,0.00020587516244837,0.00020587516244837,2390.36119547957
"943","option","option",27,0.000101314461326019,0.00020587516244837,0.00020587516244837,2390.36119547957
"944","setting","setting",27,0.000101314461326019,0.000193007964795347,0.000193007964795347,2719.69984907898
"945","like","stuff",26,9.75620738694995e-05,0.0137292998957757,0.00307526023907253,2.31073827857316
"946","stuff","like",26,9.75620738694995e-05,0.00307526023907253,0.0137292998957757,2.31073827857316
"947","half","year",26,9.75620738694995e-05,0.00120951657938418,0.00320393221560276,25.1759506380321
"948","many","people",26,9.75620738694995e-05,0.00146686053244464,0.0113102667370073,5.88056903412748
"949","network","network",26,9.75620738694995e-05,0.000180140767142324,0.000180140767142324,3006.47092160091
"950","thirteen","thirteen",26,9.75620738694995e-05,0.000193007964795347,0.000193007964795347,2618.97022503901
"951","drank","drank",26,9.75620738694995e-05,0.00020587516244837,0.00020587516244837,2301.8292993507
"952","relapsed","relapsed",26,9.75620738694995e-05,0.000218742360101394,0.000218742360101394,2038.99065963245
"953","dependency","chemical",26,9.75620738694995e-05,0.000360281534284648,0.000476086313161856,568.79179597855
"954","chemical","dependency",26,9.75620738694995e-05,0.000476086313161856,0.000360281534284648,568.79179597855
"955","emergency","emergency",26,9.75620738694995e-05,0.000167273569489301,0.000167273569489301,3486.79467830638
"956","year","half",26,9.75620738694995e-05,0.00320393221560276,0.00120951657938418,25.1759506380321
"957","people","many",26,9.75620738694995e-05,0.0113102667370073,0.00146686053244464,5.88056903412748
"958","fairview","fairview",26,9.75620738694995e-05,0.000193007964795347,0.000193007964795347,2618.97022503901
"959","sobriety","sobriety",26,9.75620738694995e-05,0.000193007964795347,0.000193007964795347,2618.97022503901
"960","dying","dying",26,9.75620738694995e-05,0.000193007964795347,0.000193007964795347,2618.97022503901
"961","where","where",26,9.75620738694995e-05,0.000180140767142324,0.000180140767142324,3006.47092160091
"962","oldest","oldest",26,9.75620738694995e-05,0.000218742360101394,0.000218742360101394,2038.99065963245
"963","haven","haven",26,9.75620738694995e-05,0.000218742360101394,0.000218742360101394,2038.99065963245
"964","exchange","needle",26,9.75620738694995e-05,0.000527555103773949,0.000656227080304181,281.811717184973
"965","showed","showed",26,9.75620738694995e-05,0.00020587516244837,0.00020587516244837,2301.8292993507
"966","sharing","sharing",26,9.75620738694995e-05,0.000193007964795347,0.000193007964795347,2618.97022503901
"967","twin","twin",26,9.75620738694995e-05,0.000167273569489301,0.000167273569489301,3486.79467830638
"968","developed","developed",26,9.75620738694995e-05,0.00020587516244837,0.00020587516244837,2301.8292993507
"969","lack","lack",26,9.75620738694995e-05,0.000180140767142324,0.000180140767142324,3006.47092160091
"970","space","space",26,9.75620738694995e-05,0.00020587516244837,0.00020587516244837,2301.8292993507
"971","grief","grief",26,9.75620738694995e-05,0.000193007964795347,0.000193007964795347,2618.97022503901
"972","officer","officer",26,9.75620738694995e-05,0.00020587516244837,0.00020587516244837,2301.8292993507
"973","daily","daily",26,9.75620738694995e-05,0.000180140767142324,0.000180140767142324,3006.47092160091
"974","anyway","anyway",26,9.75620738694995e-05,0.00024447675540744,0.00024447675540744,1632.32216242044
"975","decide","decide",26,9.75620738694995e-05,0.00020587516244837,0.00020587516244837,2301.8292993507
"976","dangerous","dangerous",26,9.75620738694995e-05,0.00020587516244837,0.00020587516244837,2301.8292993507
"977","while","while",26,9.75620738694995e-05,0.000193007964795347,0.000193007964795347,2618.97022503901
"978","unit","unit",26,9.75620738694995e-05,0.00020587516244837,0.00020587516244837,2301.8292993507
"979","amazing","amazing",26,9.75620738694995e-05,0.000231609557754417,0.000231609557754417,1818.72932294376
"980","position","position",26,9.75620738694995e-05,0.00020587516244837,0.00020587516244837,2301.8292993507
"981","beginning","beginning",26,9.75620738694995e-05,0.00020587516244837,0.00020587516244837,2301.8292993507
"982","seventy","seventy",26,9.75620738694995e-05,0.000167273569489301,0.000167273569489301,3486.79467830638
"983","transition","transition",26,9.75620738694995e-05,0.00020587516244837,0.00020587516244837,2301.8292993507
"984","december","december",26,9.75620738694995e-05,0.00020587516244837,0.00020587516244837,2301.8292993507
"985","students","students",26,9.75620738694995e-05,0.000218742360101394,0.000218742360101394,2038.99065963245
"986","crack","crack",26,9.75620738694995e-05,0.000193007964795347,0.000193007964795347,2618.97022503901
"987","needle","exchange",26,9.75620738694995e-05,0.000656227080304181,0.000527555103773949,281.811717184973
"988","vivitrol","vivitrol",26,9.75620738694995e-05,0.000218742360101394,0.000218742360101394,2038.99065963245
"989","think","just",25,9.38096864129803e-05,0.00819640490497574,0.0159681922874017,0.716751360470157
"990","county","saintlouis",25,9.38096864129803e-05,0.00110657899815999,0.000411750324896741,205.888130532263
"991","just","think",25,9.38096864129803e-05,0.0159681922874017,0.00819640490497574,0.716751360470157
"992","sober","house",25,9.38096864129803e-05,0.00129958696295534,0.00292085386723625,24.7134005855448
"993","heavy","heavy",25,9.38096864129803e-05,0.000167273569489301,0.000167273569489301,3352.68719067921
"994","drug","alcohol",25,9.38096864129803e-05,0.0022774939845851,0.00128671976530231,32.0115330635473
"995","alcohol","drug",25,9.38096864129803e-05,0.00128671976530231,0.0022774939845851,32.0115330635473
"996","house","sober",25,9.38096864129803e-05,0.00292085386723625,0.00129958696295534,24.7134005855448
"997","native","native",25,9.38096864129803e-05,0.000167273569489301,0.000167273569489301,3352.68719067921
"998","asking","asking",25,9.38096864129803e-05,0.000167273569489301,0.000167273569489301,3352.68719067921
"999","saintlouis","county",25,9.38096864129803e-05,0.000411750324896741,0.00110657899815999,205.888130532263
"1000","common","common",25,9.38096864129803e-05,0.000180140767142324,0.000180140767142324,2890.83742461626
"1001","asleep","asleep",25,9.38096864129803e-05,0.000193007964795347,0.000193007964795347,2518.24060099905
"1002","missing","missing",25,9.38096864129803e-05,0.000193007964795347,0.000193007964795347,2518.24060099905
"1003","general","general",25,9.38096864129803e-05,0.000167273569489301,0.000167273569489301,3352.68719067921
"1004","club","club",25,9.38096864129803e-05,0.000218742360101394,0.000218742360101394,1960.56794195428
"1005","current","current",25,9.38096864129803e-05,0.000180140767142324,0.000180140767142324,2890.83742461626
"1006","rules","rules",25,9.38096864129803e-05,0.00020587516244837,0.00020587516244837,2213.29740322182
"1007","prior","prior",25,9.38096864129803e-05,0.000193007964795347,0.000193007964795347,2518.24060099905
"1008","engaged","engaged",25,9.38096864129803e-05,0.000167273569489301,0.000167273569489301,3352.68719067921
"1009","relapse","relapse",25,9.38096864129803e-05,0.000180140767142324,0.000180140767142324,2890.83742461626
"1010","population","population",25,9.38096864129803e-05,0.000193007964795347,0.000193007964795347,2518.24060099905
"1011","charge","charge",25,9.38096864129803e-05,0.000180140767142324,0.000180140767142324,2890.83742461626
"1012","chicago","chicago",25,9.38096864129803e-05,0.000180140767142324,0.000180140767142324,2890.83742461626
"1013","clear","clear",25,9.38096864129803e-05,0.000193007964795347,0.000193007964795347,2518.24060099905
"1014","symptoms","symptoms",25,9.38096864129803e-05,0.000167273569489301,0.000167273569489301,3352.68719067921
"1015","wish","wish",25,9.38096864129803e-05,0.00024447675540744,0.00024447675540744,1569.54054078888
"1016","cannabis","cannabis",25,9.38096864129803e-05,0.000180140767142324,0.000180140767142324,2890.83742461626
"1017","rest","rest",25,9.38096864129803e-05,0.000167273569489301,0.000167273569489301,3352.68719067921
"1018","gonna","gonna",25,9.38096864129803e-05,0.000180140767142324,0.000180140767142324,2890.83742461626
"1019","june","june",24,9.0057298956461e-05,0.000180140767142324,0.000180140767142324,2775.20392763161
"1020","stable","stable",24,9.0057298956461e-05,0.000180140767142324,0.000180140767142324,2775.20392763161
"1021","worry","worry",24,9.0057298956461e-05,0.000193007964795347,0.000193007964795347,2417.51097695909
"1022","felt","like",24,9.0057298956461e-05,0.00104224300989488,0.0137292998957757,6.29363474164087
"1023","marriage","marriage",24,9.0057298956461e-05,0.000180140767142324,0.000180140767142324,2775.20392763161
"1024","apart","apart",24,9.0057298956461e-05,0.00020587516244837,0.00020587516244837,2124.76550709295
"1025","sure","make",24,9.0057298956461e-05,0.00147972773009766,0.00204588442683068,29.7478791258297
"1026","make","sure",24,9.0057298956461e-05,0.00204588442683068,0.00147972773009766,29.7478791258297
"1027","like","felt",24,9.0057298956461e-05,0.0137292998957757,0.00104224300989488,6.29363474164087
"1028","party","party",24,9.0057298956461e-05,0.000193007964795347,0.000193007964795347,2417.51097695909
"1029","saturday","saturday",24,9.0057298956461e-05,0.000193007964795347,0.000193007964795347,2417.51097695909
"1030","treatment","center",24,9.0057298956461e-05,0.00455498796917019,0.000874969440405574,22.596376280151
"1031","center","treatment",24,9.0057298956461e-05,0.000874969440405574,0.00455498796917019,22.596376280151
"1032","consequences","consequences",24,9.0057298956461e-05,0.000167273569489301,0.000167273569489301,3218.57970305204
"1033","testing","testing",24,9.0057298956461e-05,0.000167273569489301,0.000167273569489301,3218.57970305204
"1034","pass","pass",24,9.0057298956461e-05,0.000180140767142324,0.000180140767142324,2775.20392763161
"1035","text","text",24,9.0057298956461e-05,0.000154406371836278,0.000154406371836278,3777.36090149858
"1036","neighbor","neighbor",24,9.0057298956461e-05,0.000180140767142324,0.000180140767142324,2775.20392763161
"1037","alive","alive",24,9.0057298956461e-05,0.000218742360101394,0.000218742360101394,1882.14522427611
"1038","ability","ability",24,9.0057298956461e-05,0.000154406371836278,0.000154406371836278,3777.36090149858
"1039","primarily","primarily",24,9.0057298956461e-05,0.000154406371836278,0.000154406371836278,3777.36090149858
"1040","kitchen","kitchen",24,9.0057298956461e-05,0.000167273569489301,0.000167273569489301,3218.57970305204
"1041","pressure","pressure",24,9.0057298956461e-05,0.000180140767142324,0.000180140767142324,2775.20392763161
"1042","sell","sell",24,9.0057298956461e-05,0.000180140767142324,0.000180140767142324,2775.20392763161
"1043","playing","playing",24,9.0057298956461e-05,0.000167273569489301,0.000167273569489301,3218.57970305204
"1044","forth","forth",24,9.0057298956461e-05,0.000193007964795347,0.000193007964795347,2417.51097695909
"1045","plans","plans",24,9.0057298956461e-05,0.000154406371836278,0.000154406371836278,3777.36090149858
"1046","sign","sign",24,9.0057298956461e-05,0.000180140767142324,0.000180140767142324,2775.20392763161
"1047","bunch","bunch",24,9.0057298956461e-05,0.000180140767142324,0.000180140767142324,2775.20392763161
"1048","seem","seem",24,9.0057298956461e-05,0.000167273569489301,0.000167273569489301,3218.57970305204
"1049","release","release",24,9.0057298956461e-05,0.000154406371836278,0.000154406371836278,3777.36090149858
"1050","sounds","sounds",24,9.0057298956461e-05,0.000180140767142324,0.000180140767142324,2775.20392763161
"1051","states","states",24,9.0057298956461e-05,0.00020587516244837,0.00020587516244837,2124.76550709295
"1052","speaking","speaking",24,9.0057298956461e-05,0.000180140767142324,0.000180140767142324,2775.20392763161
"1053","struggling","struggling",24,9.0057298956461e-05,0.000180140767142324,0.000180140767142324,2775.20392763161
"1054","touch","touch",24,9.0057298956461e-05,0.000193007964795347,0.000193007964795347,2417.51097695909
"1055","created","created",24,9.0057298956461e-05,0.000180140767142324,0.000180140767142324,2775.20392763161
"1056","selling","selling",24,9.0057298956461e-05,0.000180140767142324,0.000180140767142324,2775.20392763161
"1057","helps","helps",24,9.0057298956461e-05,0.000193007964795347,0.000193007964795347,2417.51097695909
"1058","monty","monty",24,9.0057298956461e-05,0.000180140767142324,0.000180140767142324,2775.20392763161
"1059","people","know",23,8.63049114999418e-05,0.0113102667370073,0.0114904075041497,0.664090447389192
"1060","said","like",23,8.63049114999418e-05,0.00819640490497574,0.0137292998957757,0.766944108037476
"1061","well","like",23,8.63049114999418e-05,0.00451638637621112,0.0137292998957757,1.39186152940135
"1062","planning","planning",23,8.63049114999418e-05,0.000154406371836278,0.000154406371836278,3619.97086393614
"1063","classes","classes",23,8.63049114999418e-05,0.000193007964795347,0.000193007964795347,2316.78135291913
"1064","know","people",23,8.63049114999418e-05,0.0114904075041497,0.0113102667370073,0.664090447389192
"1065","like","said",23,8.63049114999418e-05,0.0137292998957757,0.00819640490497574,0.766944108037476
"1066","okay","said",23,8.63049114999418e-05,0.00171133728785208,0.00819640490497574,6.15285235545855
"1067","like","well",23,8.63049114999418e-05,0.0137292998957757,0.00451638637621112,1.39186152940135
"1068","step","twelve",23,8.63049114999418e-05,0.000681961475610227,0.000823500649793482,153.678008374647
"1069","said","okay",23,8.63049114999418e-05,0.00819640490497574,0.00171133728785208,6.15285235545855
"1070","term","long",23,8.63049114999418e-05,0.000386015929590694,0.00212308761274882,105.308243314506
"1071","voice","voice",23,8.63049114999418e-05,0.000167273569489301,0.000167273569489301,3084.47221542488
"1072","responsible","responsible",23,8.63049114999418e-05,0.000193007964795347,0.000193007964795347,2316.78135291913
"1073","dropped","dropped",23,8.63049114999418e-05,0.00020587516244837,0.00020587516244837,2036.23361096408
"1074","cases","cases",23,8.63049114999418e-05,0.000180140767142324,0.000180140767142324,2659.57043064696
"1075","retreat","retreat",23,8.63049114999418e-05,0.000154406371836278,0.000154406371836278,3619.97086393614
"1076","fentanyl","fentanyl",23,8.63049114999418e-05,0.000167273569489301,0.000167273569489301,3084.47221542488
"1077","opportunity","opportunity",23,8.63049114999418e-05,0.000167273569489301,0.000167273569489301,3084.47221542488
"1078","twelve","step",23,8.63049114999418e-05,0.000823500649793482,0.000681961475610227,153.678008374647
"1079","power","power",23,8.63049114999418e-05,0.000180140767142324,0.000180140767142324,2659.57043064696
"1080","long","term",23,8.63049114999418e-05,0.00212308761274882,0.000386015929590694,105.308243314506
"1081","roommate","roommate",23,8.63049114999418e-05,0.000167273569489301,0.000167273569489301,3084.47221542488
"1082","cause","cause",23,8.63049114999418e-05,0.000180140767142324,0.000180140767142324,2659.57043064696
"1083","connection","connection",23,8.63049114999418e-05,0.000154406371836278,0.000154406371836278,3619.97086393614
"1084","spending","spending",23,8.63049114999418e-05,0.000167273569489301,0.000167273569489301,3084.47221542488
"1085","describe","describe",23,8.63049114999418e-05,0.000193007964795347,0.000193007964795347,2316.78135291913
"1086","concerned","concerned",23,8.63049114999418e-05,0.000167273569489301,0.000167273569489301,3084.47221542488
"1087","scared","scared",23,8.63049114999418e-05,0.000193007964795347,0.000193007964795347,2316.78135291913
"1088","treated","treated",23,8.63049114999418e-05,0.000167273569489301,0.000167273569489301,3084.47221542488
"1089","fight","fight",23,8.63049114999418e-05,0.000180140767142324,0.000180140767142324,2659.57043064696
"1090","check","check",23,8.63049114999418e-05,0.000167273569489301,0.000167273569489301,3084.47221542488
"1091","fully","fully",23,8.63049114999418e-05,0.000154406371836278,0.000154406371836278,3619.97086393614
"1092","bullshit","bullshit",23,8.63049114999418e-05,0.000180140767142324,0.000180140767142324,2659.57043064696
"1093","workers","workers",23,8.63049114999418e-05,0.000154406371836278,0.000154406371836278,3619.97086393614
"1094","refer","refer",23,8.63049114999418e-05,0.000167273569489301,0.000167273569489301,3084.47221542488
"1095","hate","hate",23,8.63049114999418e-05,0.000154406371836278,0.000154406371836278,3619.97086393614
"1096","professionals","professionals",23,8.63049114999418e-05,0.000180140767142324,0.000180140767142324,2659.57043064696
"1097","maggie","maggie",23,8.63049114999418e-05,0.000167273569489301,0.000167273569489301,3084.47221542488
"1098","permission","give",22,8.25525240434226e-05,0.000386015929590694,0.00178854047377022,119.571136450315
"1099","give","permission",22,8.25525240434226e-05,0.00178854047377022,0.000386015929590694,119.571136450315
"1100","moved","back",22,8.25525240434226e-05,0.00154406371836278,0.00642073162885855,8.32684767865418
"1101","going","like",22,8.25525240434226e-05,0.011696282666598,0.0137292998957757,0.514084025926111
"1102","action","action",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1103","years","four",22,8.25525240434226e-05,0.00415610484192648,0.00156979811366882,12.6531908592045
"1104","twenty","four",22,8.25525240434226e-05,0.00178854047377022,0.00156979811366882,29.4027384713889
"1105","four","years",22,8.25525240434226e-05,0.00156979811366882,0.00415610484192648,12.6531908592045
"1106","couple","years",22,8.25525240434226e-05,0.00153119652070975,0.00415610484192648,12.9721788640584
"1107","else","anything",22,8.25525240434226e-05,0.00113231339346604,0.00223889239162603,32.5634560474015
"1108","played","played",22,8.25525240434226e-05,0.000180140767142324,0.000180140767142324,2543.93693366231
"1109","push","push",22,8.25525240434226e-05,0.000180140767142324,0.000180140767142324,2543.93693366231
"1110","like","going",22,8.25525240434226e-05,0.0137292998957757,0.011696282666598,0.514084025926111
"1111","cold","cold",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1112","accepted","accepted",22,8.25525240434226e-05,0.000167273569489301,0.000167273569489301,2950.36472779771
"1113","back","moved",22,8.25525240434226e-05,0.00642073162885855,0.00154406371836278,8.32684767865418
"1114","enforcement","enforcement",22,8.25525240434226e-05,0.000167273569489301,0.000167273569489301,2950.36472779771
"1115","putting","putting",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1116","girl","girl",22,8.25525240434226e-05,0.000180140767142324,0.000180140767142324,2543.93693366231
"1117","near","near",22,8.25525240434226e-05,0.000167273569489301,0.000167273569489301,2950.36472779771
"1118","four","twenty",22,8.25525240434226e-05,0.00156979811366882,0.00178854047377022,29.4027384713889
"1119","years","couple",22,8.25525240434226e-05,0.00415610484192648,0.00153119652070975,12.9721788640584
"1120","grant","grant",22,8.25525240434226e-05,0.000141539174183255,0.000141539174183255,4120.75734708936
"1121","both","both",22,8.25525240434226e-05,0.000141539174183255,0.000141539174183255,4120.75734708936
"1122","army","army",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1123","wednesday","wednesday",22,8.25525240434226e-05,0.000167273569489301,0.000167273569489301,2950.36472779771
"1124","anything","else",22,8.25525240434226e-05,0.00223889239162603,0.00113231339346604,32.5634560474015
"1125","epidemic","epidemic",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1126","study","study",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1127","list","list",22,8.25525240434226e-05,0.000141539174183255,0.000141539174183255,4120.75734708936
"1128","afternoon","afternoon",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1129","words","words",22,8.25525240434226e-05,0.000167273569489301,0.000167273569489301,2950.36472779771
"1130","facebook","facebook",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1131","organization","organization",22,8.25525240434226e-05,0.000180140767142324,0.000180140767142324,2543.93693366231
"1132","third","third",22,8.25525240434226e-05,0.000180140767142324,0.000180140767142324,2543.93693366231
"1133","cancer","cancer",22,8.25525240434226e-05,0.000167273569489301,0.000167273569489301,2950.36472779771
"1134","easier","easier",22,8.25525240434226e-05,0.000180140767142324,0.000180140767142324,2543.93693366231
"1135","gotta","gotta",22,8.25525240434226e-05,0.000167273569489301,0.000167273569489301,2950.36472779771
"1136","mayo","mayo",22,8.25525240434226e-05,0.000167273569489301,0.000167273569489301,2950.36472779771
"1137","energy","energy",22,8.25525240434226e-05,0.000167273569489301,0.000167273569489301,2950.36472779771
"1138","immediately","immediately",22,8.25525240434226e-05,0.000180140767142324,0.000180140767142324,2543.93693366231
"1139","jewish","jewish",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1140","more","more",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1141","recently","recently",22,8.25525240434226e-05,0.000180140767142324,0.000180140767142324,2543.93693366231
"1142","major","major",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1143","shows","shows",22,8.25525240434226e-05,0.000180140767142324,0.000180140767142324,2543.93693366231
"1144","article","article",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1145","drunk","drunk",22,8.25525240434226e-05,0.000193007964795347,0.000193007964795347,2216.05172887917
"1146","dope","dope",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1147","division","division",22,8.25525240434226e-05,0.000167273569489301,0.000167273569489301,2950.36472779771
"1148","dude","dude",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1149","bill","bill",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1150","hand","hand",22,8.25525240434226e-05,0.000193007964795347,0.000193007964795347,2216.05172887917
"1151","administration","administration",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1152","test","test",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1153","criminal","criminal",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1154","extremely","extremely",22,8.25525240434226e-05,0.000167273569489301,0.000167273569489301,2950.36472779771
"1155","traumas","traumas",22,8.25525240434226e-05,0.000154406371836278,0.000154406371836278,3462.5808263737
"1156","really","didn",21,7.88001365869034e-05,0.00948312467027806,0.00329400259917393,2.52261847857033
"1157","didn","really",21,7.88001365869034e-05,0.00329400259917393,0.00948312467027806,2.52261847857033
"1158","senior","year",21,7.88001365869034e-05,0.000308812743672556,0.00320393221560276,79.6431515376206
"1159","keeping","keeping",21,7.88001365869034e-05,0.000167273569489301,0.000167273569489301,2816.25724017054
"1160","daycare","daycare",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
"1161","pictures","pictures",21,7.88001365869034e-05,0.000180140767142324,0.000180140767142324,2428.30343667766
"1162","finished","finished",21,7.88001365869034e-05,0.000167273569489301,0.000167273569489301,2816.25724017054
"1163","separate","separate",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
"1164","hospitals","hospitals",21,7.88001365869034e-05,0.000167273569489301,0.000167273569489301,2816.25724017054
"1165","clinics","clinics",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
"1166","following","following",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
"1167","wrote","wrote",21,7.88001365869034e-05,0.000167273569489301,0.000167273569489301,2816.25724017054
"1168","light","light",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
"1169","truly","truly",21,7.88001365869034e-05,0.000167273569489301,0.000167273569489301,2816.25724017054
"1170","decisions","decisions",21,7.88001365869034e-05,0.000167273569489301,0.000167273569489301,2816.25724017054
"1171","broke","broke",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
"1172","suddenly","suddenly",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
"1173","smoked","smoked",21,7.88001365869034e-05,0.000167273569489301,0.000167273569489301,2816.25724017054
"1174","evening","evening",21,7.88001365869034e-05,0.000193007964795347,0.000193007964795347,2115.3221048392
"1175","year","senior",21,7.88001365869034e-05,0.00320393221560276,0.000308812743672556,79.6431515376206
"1176","attorney","attorney",21,7.88001365869034e-05,0.000167273569489301,0.000167273569489301,2816.25724017054
"1177","managed","managed",21,7.88001365869034e-05,0.000167273569489301,0.000167273569489301,2816.25724017054
"1178","adults","adults",21,7.88001365869034e-05,0.000180140767142324,0.000180140767142324,2428.30343667766
"1179","mentioned","mentioned",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
"1180","hanging","hanging",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
"1181","alcoholics","alcoholics",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
"1182","divorce","divorce",21,7.88001365869034e-05,0.000167273569489301,0.000167273569489301,2816.25724017054
"1183","missed","missed",21,7.88001365869034e-05,0.000167273569489301,0.000167273569489301,2816.25724017054
"1184","physically","physically",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
"1185","wisconsin","wisconsin",21,7.88001365869034e-05,0.000167273569489301,0.000167273569489301,2816.25724017054
"1186","bucks","bucks",21,7.88001365869034e-05,0.000167273569489301,0.000167273569489301,2816.25724017054
"1187","finish","finish",21,7.88001365869034e-05,0.000167273569489301,0.000167273569489301,2816.25724017054
"1188","aunt","aunt",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
"1189","particularly","particularly",21,7.88001365869034e-05,0.000141539174183255,0.000141539174183255,3933.45019494893
"1190","tools","tools",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
"1191","appreciate","appreciate",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
"1192","birth","birth",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
"1193","abstinence","abstinence",21,7.88001365869034e-05,0.000141539174183255,0.000141539174183255,3933.45019494893
"1194","food","food",21,7.88001365869034e-05,0.000141539174183255,0.000141539174183255,3933.45019494893
"1195","dimension","dimension",21,7.88001365869034e-05,0.000141539174183255,0.000141539174183255,3933.45019494893
"1196","message","message",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
"1197","buprenorphine","buprenorphine",21,7.88001365869034e-05,0.000154406371836278,0.000154406371836278,3305.19078881126
