"","id","sentences","doc_id","sentence_id","nchar","description","family_experience","treatment_prof","personal_experience"
"16018","36","able build trusaintthe honest people, trusting person can","Ortega_Margarita",494,111,"Ex-opioid user",NA,NA,TRUE
"16019","36","then, person trusaintyou impact can make","Ortega_Margarita",495,72,"Ex-opioid user",NA,NA,TRUE
"16020","36","showed them, gave part me, gave","Ortega_Margarita",501,78,"Ex-opioid user",NA,NA,TRUE
"16021","36","so, able change lot of—i call kids cuz always look kids—i able change lives","Ortega_Margarita",502,126,"Ex-opioid user",NA,NA,TRUE
"16022","36","lot kids already graduated college","Ortega_Margarita",503,55,"Ex-opioid user",NA,NA,TRUE
"16023","36","lot kids already know, one kid already almost lawyer! got one more, like session, like class bar saying","Ortega_Margarita",504,157,"Ex-opioid user",NA,NA,TRUE
"16024","36","still, wherever see still get super excited see","Ortega_Margarita",507,75,"Ex-opioid user",NA,NA,TRUE
"16025","36","like, always happy tell well","Ortega_Margarita",508,72,"Ex-opioid user",NA,NA,TRUE
"16026","36","listening part story, just much part mine. sp: really powerful it? mo: yeah. sp: growing experience. mo: one_thing try explain people_lot","Ortega_Margarita",510,229,"Ex-opioid user",NA,NA,TRUE
"16027","36","life experience means way textbook experience","Ortega_Margarita",511,57,"Ex-opioid user",NA,NA,TRUE
"16028","36","gonna go_back_school_go_get degree everything, show everybody like, yes can textbooks","Ortega_Margarita",512,117,"Ex-opioid user",NA,NA,TRUE
"16029","36","one_thing do, live life lived","Ortega_Margarita",515,58,"Ex-opioid user",NA,NA,TRUE
"16030","36","one_thing experience experienced","Ortega_Margarita",516,59,"Ex-opioid user",NA,NA,TRUE
"16031","36","and, humbled much people trusted lives","Ortega_Margarita",520,69,"Ex-opioid user",NA,NA,TRUE
"16032","36","cuz lot addicts even hope","Ortega_Margarita",523,63,"Ex-opioid user",NA,NA,TRUE
"16033","36","able give hope another day, can another day, get","Ortega_Margarita",524,114,"Ex-opioid user",NA,NA,TRUE
"16034","36","means world see light come out. sp: thank","Ortega_Margarita",526,73,"Ex-opioid user",NA,NA,TRUE
"16035","36","think wonderful place end interview [ortega laughs]","Ortega_Margarita",527,69,"Ex-opioid user",NA,NA,TRUE
"16036","36","guess ask, anything_else want add? mo: nope! everything.","Ortega_Margarita",528,88,"Ex-opioid user",NA,NA,TRUE
"16037","37","paula desanto narrator_amy_sullivan_interviewer january 26, 2017 minnesota alternatives spring lake park, minnesota paula desanto    -pd amy_sullivan     -as as: amy_sullivan","Paula_DeSanto",1,185,"Treatment professional",NA,TRUE,NA
"16038","37","spring lake park, minnesota minnesota alternatives paula desanto","Paula_DeSanto",2,79,"Treatment professional",NA,TRUE,NA
"16039","37","paula can state_name say give_permission? pd: paula desanto give amy_sullivan permission_record today","Paula_DeSanto",3,143,"Treatment professional",NA,TRUE,NA
"16040","37","one_things_like start interviews kind_just_get full picture","Paula_DeSanto",5,121,"Treatment professional",NA,TRUE,NA
"16041","37","interviewing professional field also trying_get sense people's journeys ended","Paula_DeSanto",6,142,"Treatment professional",NA,TRUE,NA
"16042","37","can spend much little time want","Paula_DeSanto",8,57,"Treatment professional",NA,TRUE,NA
"16043","37","are. pd: inspired doing? as: inspired you. pd: grew rochester, minnesota","Paula_DeSanto",10,122,"Treatment professional",NA,TRUE,NA
"16044","37","father's physician worked state hospital rochester","Paula_DeSanto",12,75,"Treatment professional",NA,TRUE,NA
"16045","37","field psychiatry per se job primary_care doctor internal medicine doctors took care patients rochester state hospital got physically ill","Paula_DeSanto",13,221,"Treatment professional",NA,TRUE,NA
"16046","37","born home actually state hospital campus","Paula_DeSanto",14,69,"Treatment professional",NA,TRUE,NA
"16047","37","go hospital, back days boundaries blurry","Paula_DeSanto",15,90,"Treatment professional",NA,TRUE,NA
"16048","37","attending events hospital patients","Paula_DeSanto",17,76,"Treatment professional",NA,TRUE,NA
"16049","37","mother tells story walked bathroom hospital apparently feces wall","Paula_DeSanto",18,122,"Treatment professional",NA,TRUE,NA
"16050","37","looked said, ""i'm cleaning up."" says, ""no,","Paula_DeSanto",19,88,"Treatment professional",NA,TRUE,NA
"16051","37","okay.""  times home, open campus back then, much asylum patients free roam","Paula_DeSanto",20,157,"Treatment professional",NA,TRUE,NA
"16052","37","shared story patient came immediately went drawer rummaging utensils drawer","Paula_DeSanto",22,128,"Treatment professional",NA,TRUE,NA
"16053","37","got quite alarmed, thought maybe looking weapon","Paula_DeSanto",23,68,"Treatment professional",NA,TRUE,NA
"16054","37","memories father bringing patients home","Paula_DeSanto",26,51,"Treatment professional",NA,TRUE,NA
"16055","37","bunch cuts armissi curious things_like","Paula_DeSanto",27,101,"Treatment professional",NA,TRUE,NA
"16056","37","set clear impression people mental_illness people trouble feared pathological somehow different us","Paula_DeSanto",28,164,"Treatment professional",NA,TRUE,NA
"16057","37","kind early experience mental_health_issues","Paula_DeSanto",32,59,"Treatment professional",NA,TRUE,NA
"16058","37","experience substance_use_disorder dynamic family","Paula_DeSanto",33,80,"Treatment professional",NA,TRUE,NA
"16059","37"," young child pretty independent willful good negotiating","Paula_DeSanto",35,90,"Treatment professional",NA,TRUE,NA
"16060","37","quite certain heading career law","Paula_DeSanto",36,53,"Treatment professional",NA,TRUE,NA
"16061","37","went couple_years community college rochester moved minneapolis start u m continue towards bachelor’s degree political science anticipation heading towards kind prelaw program","Paula_DeSanto",38,251,"Treatment professional",NA,TRUE,NA
"16062","37","whim decided take college tuition money go road trip","Paula_DeSanto",39,77,"Treatment professional",NA,TRUE,NA
"16063","37","took quarter semester friend, went arizona just lot fun","Paula_DeSanto",40,95,"Treatment professional",NA,TRUE,NA
"16064","37","sort epiphany occurred decided want attorney","Paula_DeSanto",41,87,"Treatment professional",NA,TRUE,NA
"16065","37"," as: year year born? pd: born '61","Paula_DeSanto",43,73,"Treatment professional",NA,TRUE,NA
"16066","37","graduated high_school '79 moved minneapolis '81. as: early 80s go road trip","Paula_DeSanto",44,120,"Treatment professional",NA,TRUE,NA
"16067","37","siblings? pd: do, come family five girls","Paula_DeSanto",46,66,"Treatment professional",NA,TRUE,NA
"16068","37"," as: family? pd: number two","Paula_DeSanto",47,52,"Treatment professional",NA,TRUE,NA
"16069","37","kind interesting stories; caught seventh_grade marijuana school around lot_people dabbling seventh_grade","Paula_DeSanto",48,183,"Treatment professional",NA,TRUE,NA
"16070","37","bought pot bunch us going_go movie night go smoke pot try","Paula_DeSanto",50,115,"Treatment professional",NA,TRUE,NA
"16071","37","got caught smoking cigarettes found pot","Paula_DeSanto",56,55,"Treatment professional",NA,TRUE,NA
"16072","37","going_take look. pd: curiously though sent assistant principal's office said, ""i'm calling mom."" said, ""let call her."" got phone mom rational person","Paula_DeSanto",58,225,"Treatment professional",NA,TRUE,NA
"16073","37","said, ""what's going_on?"" ""i'm principal's office","Paula_DeSanto",59,59,"Treatment professional",NA,TRUE,NA
"16074","37","got trouble."" said, ""smoking can."" said, ""worse."" ""drugs?"" ""yep."" came picked just sent home day","Paula_DeSanto",60,151,"Treatment professional",NA,TRUE,NA
"16075","37","actually consequences school except wanted evaluated counselor drug_alcohol problem guess","Paula_DeSanto",61,150,"Treatment professional",NA,TRUE,NA
"16076","37","remember night went home dad took play tennis instead going movies","Paula_DeSanto",62,102,"Treatment professional",NA,TRUE,NA
"16077","37","went played tennis told parents experimental","Paula_DeSanto",63,67,"Treatment professional",NA,TRUE,NA
"16078","37","wanted kind cool one bought","Paula_DeSanto",64,59,"Treatment professional",NA,TRUE,NA
"16079","37","going_go problem","Paula_DeSanto",66,57,"Treatment professional",NA,TRUE,NA
"16080","37","counselor called couple months later saying come evaluation","Paula_DeSanto",70,78,"Treatment professional",NA,TRUE,NA
"16081","37","told need mother supported never got evaluation","Paula_DeSanto",71,85,"Treatment professional",NA,TRUE,NA
"16082","37"," launch fairly longstanding experience cannabis","Paula_DeSanto",72,61,"Treatment professional",NA,TRUE,NA
"16083","37","blessed this, father's philippines, came philippines minnesota study medicine","Paula_DeSanto",73,118,"Treatment professional",NA,TRUE,NA
"16084","37","result asian ancestry lack enzyme breaks alcohol constant state antabuse system","Paula_DeSanto",74,135,"Treatment professional",NA,TRUE,NA
"16085","37","drink get rashy uncomfortable heartrate increases","Paula_DeSanto",75,66,"Treatment professional",NA,TRUE,NA
"16086","37","lot peers alcohol early ages cannabis speed lsd mushroomissi dabbled pretty hard kind junior_high high_school","Paula_DeSanto",78,177,"Treatment professional",NA,TRUE,NA
"16087","37","good fortune enough common sense supportive home family environment really_never got trouble","Paula_DeSanto",79,130,"Treatment professional",NA,TRUE,NA
"16088","37","able maintain academics started_working fifteen food industry","Paula_DeSanto",80,89,"Treatment professional",NA,TRUE,NA
"16089","37","despite pretty intensive substance_use, bet stoned almost every_day three, four, five_years","Paula_DeSanto",81,117,"Treatment professional",NA,TRUE,NA
"16090","37"," as: get caught again. pd: get caught","Paula_DeSanto",83,67,"Treatment professional",NA,TRUE,NA
"16091","37","curiously time graduated high_school pretty_much outgrown stuff able stay it. as: sisters? pd:","Paula_DeSanto",84,169,"Treatment professional",NA,TRUE,NA
"16092","37","maybe little casual alcohol_use pretty, little_bit pot dabbling like experience cannabis","Paula_DeSanto",86,149,"Treatment professional",NA,TRUE,NA
"16093","37","really direct intro siblings parents","Paula_DeSanto",88,70,"Treatment professional",NA,TRUE,NA
"16094","37","start talk nephews nieces second generation stuff going_on. as: mom","Paula_DeSanto",89,121,"Treatment professional",NA,TRUE,NA
"16095","37","said dad came philippines med school","Paula_DeSanto",90,57,"Treatment professional",NA,TRUE,NA
"16096","37","mom from?  pd: mom northern minnesota, small town called breckenridge near fargo","Paula_DeSanto",91,104,"Treatment professional",NA,TRUE,NA
"16097","37","got german ancestry working minneapolis secretary","Paula_DeSanto",92,75,"Treatment professional",NA,TRUE,NA
"16098","37","college education started dating got pregnant got_married","Paula_DeSanto",93,100,"Treatment professional",NA,TRUE,NA
"16099","37","kept trying boy five girls later. as: parents thing, tried","Paula_DeSanto",95,98,"Treatment professional",NA,TRUE,NA
"16100","37","stopped three. pd: three girls? question comes frequently history? recovery? get lot_people, clients","Paula_DeSanto",96,173,"Treatment professional",NA,TRUE,NA
"16101","37","say, ""i pretty extensive experience drugs_alcohol fortunate really_never ended developing symptoms alcohol_use_disorder."" might maybe one_two","Paula_DeSanto",97,199,"Treatment professional",NA,TRUE,NA
"16102","37","think ever really anything beyond mild","Paula_DeSanto",98,53,"Treatment professional",NA,TRUE,NA
"16103","37"," as: life spin control result","Paula_DeSanto",99,53,"Treatment professional",NA,TRUE,NA
"16104","37"," as: want come_back later talking clients","Paula_DeSanto",101,72,"Treatment professional",NA,TRUE,NA
"16105","37","just try remember field people feel_like person talking confiding experience effectively relate treat aspects psychotherapy medicine expect, expectation","Paula_DeSanto",102,315,"Treatment professional",NA,TRUE,NA
"16106","37","maybe can_talk_little. pd: want briefly cover now? as: just talk now","Paula_DeSanto",103,114,"Treatment professional",NA,TRUE,NA
"16107","37","field created typically people initially recovery. as: minnesota model. pd: exactly","Paula_DeSanto",105,110,"Treatment professional",NA,TRUE,NA
"16108","37","started chose adopt aa. as: help people help others. pd: absolutely key part","Paula_DeSanto",106,113,"Treatment professional",NA,TRUE,NA
"16109","37","response typically is, may curious typically say, ""you_know, appreciate concern feel might help better identify","Paula_DeSanto",109,191,"Treatment professional",NA,TRUE,NA
"16110","37","think_lots ways able identify","Paula_DeSanto",110,74,"Treatment professional",NA,TRUE,NA
"16111","37","open heart good skill set","Paula_DeSanto",111,52,"Treatment professional",NA,TRUE,NA
"16112","37","saying anyone comes mental_illness, mental_illness help","Paula_DeSanto",115,123,"Treatment professional",NA,TRUE,NA
"16113","37","personal background, help","Paula_DeSanto",116,59,"Treatment professional",NA,TRUE,NA
"16114","37","matters people_really interested trying help","Paula_DeSanto",118,87,"Treatment professional",NA,TRUE,NA
"16115","37","skills can offer want","Paula_DeSanto",122,58,"Treatment professional",NA,TRUE,NA
"16116","37","skills knowledge.""  as: kind back","Paula_DeSanto",123,55,"Treatment professional",NA,TRUE,NA
"16117","37","say part that, way created stigma power stigma? battled addiction might see stigma stigma strong around us?  pd: know stigma much system created idea normies abnormies","Paula_DeSanto",124,367,"Treatment professional",NA,TRUE,NA
"16118","37","actually thing convinced","Paula_DeSanto",126,73,"Treatment professional",NA,TRUE,NA
"16119","37","genetic disease, abnormal brain makes unique","Paula_DeSanto",127,63,"Treatment professional",NA,TRUE,NA
"16120","37","kind separate us","Paula_DeSanto",128,71,"Treatment professional",NA,TRUE,NA
"16121","37","think unfortunately traditional 12 step disease based approaches created divide","Paula_DeSanto",129,101,"Treatment professional",NA,TRUE,NA
"16122","37","like, ""what?"" spend lot_time pointing commonalities blurry things really","Paula_DeSanto",132,110,"Treatment professional",NA,TRUE,NA
"16123","37","difference someone substance_use issue things happen continuums different levels severity","Paula_DeSanto",133,134,"Treatment professional",NA,TRUE,NA
"16124","37"," pd: think recognize environmental factors significant","Paula_DeSanto",139,86,"Treatment professional",NA,TRUE,NA
"16125","37","terms stressors people struggling environment terms ability navigate lot challenges","Paula_DeSanto",140,154,"Treatment professional",NA,TRUE,NA
"16126","37","looking really highly stimulated people today","Paula_DeSanto",141,54,"Treatment professional",NA,TRUE,NA
"16127","37","think creates lot unsettled nervous systems","Paula_DeSanto",142,63,"Treatment professional",NA,TRUE,NA
"16128","37","get first drink first benzo first opiate. as: finally calm down. pd: right. as: go_back epiphany moment road trip decided wanted social work law","Paula_DeSanto",145,244,"Treatment professional",NA,TRUE,NA
"16129","37","moved wanting maybe police officer lawyer","Paula_DeSanto",146,65,"Treatment professional",NA,TRUE,NA
"16130","37","always wanted something people? pd: yes","Paula_DeSanto",147,53,"Treatment professional",NA,TRUE,NA
"16131","37"," as: just changed. pd: lawyer really advocate. as: moving towards that. pd: definitely. as: happened road trip? pd: think_just chance slow little_bit kind reevaluate heading","Paula_DeSanto",148,260,"Treatment professional",NA,TRUE,NA
"16132","37","political science interesting think realized human relationships","Paula_DeSanto",149,97,"Treatment professional",NA,TRUE,NA
"16133","37","went_back u changed major political science human relationships","Paula_DeSanto",150,87,"Treatment professional",NA,TRUE,NA
"16134","37","started different course. as: point what? junior? pd:","Paula_DeSanto",151,87,"Treatment professional",NA,TRUE,NA
"16135","37"," as: go there? pd: finished human relationships program university_minnesota right heels started_working field mental_health 1981","Paula_DeSanto",152,216,"Treatment professional",NA,TRUE,NA
"16136","37","right moved got_job mental_health worker without training, without degrees","Paula_DeSanto",153,106,"Treatment professional",NA,TRUE,NA
"16137","37","just_got tech type job big large residential facility","Paula_DeSanto",154,62,"Treatment professional",NA,TRUE,NA
"16138","37","hired quite frankly think_asked me, ""what's difference mental_illness_mental retardation?"" knew difference","Paula_DeSanto",155,156,"Treatment professional",NA,TRUE,NA
"16139","37","started_working big facility, two_hundred bed facility saintpaul mental_health worker","Paula_DeSanto",157,102,"Treatment professional",NA,TRUE,NA
"16140","37","just_kind launched career ever since","Paula_DeSanto",158,70,"Treatment professional",NA,TRUE,NA
"16141","37","finished undergraduate work working higher level position mental_health counselor got bachelor’s degree","Paula_DeSanto",159,146,"Treatment professional",NA,TRUE,NA
"16142","37"," employer innovative person-centered approach pursued work coming boston university, center psych rehab, dr","Paula_DeSanto",161,184,"Treatment professional",NA,TRUE,NA
"16143","37","approach toward mental_health_care fit positions charge really person center doctor medical team one part","Paula_DeSanto",165,206,"Treatment professional",NA,TRUE,NA
"16144","37","patient goals, wants, needs respected process","Paula_DeSanto",166,81,"Treatment professional",NA,TRUE,NA
"16145","37","heart work coming boston university","Paula_DeSanto",167,63,"Treatment professional",NA,TRUE,NA
"16146","37","entered master’s program support employer time get masters psychiatric rehabilitation counseling","Paula_DeSanto",168,128,"Treatment professional",NA,TRUE,NA
"16147","37"," as: boston here? pd: actually","Paula_DeSanto",169,80,"Treatment professional",NA,TRUE,NA
"16148","37","went intensive course work clinical work done transcription actual cds cassette tapes. as: cassette tapes, even cds. pd: record play buttons. as: get course content way. pd: get clinical work, yes","Paula_DeSanto",170,280,"Treatment professional",NA,TRUE,NA
"16149","37","program designed working clinicians","Paula_DeSanto",171,57,"Treatment professional",NA,TRUE,NA
"16150","37","work done audio sent instructors evaluate","Paula_DeSanto",172,65,"Treatment professional",NA,TRUE,NA
"16151","37","flying periodically intensive coursework","Paula_DeSanto",173,66,"Treatment professional",NA,TRUE,NA
"16152","37","kind half, half. as: pre-internet. pd: exactly","Paula_DeSanto",174,58,"Treatment professional",NA,TRUE,NA
"16153","37"," pd: kind helped solidify credentials anyway","Paula_DeSanto",177,57,"Treatment professional",NA,TRUE,NA
"16154","37","worked organization eleven years","Paula_DeSanto",178,52,"Treatment professional",NA,TRUE,NA
"16155","37","ended working director, developing new program","Paula_DeSanto",179,58,"Treatment professional",NA,TRUE,NA
"16156","37","called, supportive living services basically provided assertive case management type service people_go_homes help manage mental_health_issues homes","Paula_DeSanto",180,214,"Treatment professional",NA,TRUE,NA
"16157","37","boots ground, community based, takes","Paula_DeSanto",181,59,"Treatment professional",NA,TRUE,NA
"16158","37","working several years residential intensive mental_health","Paula_DeSanto",182,79,"Treatment professional",NA,TRUE,NA
"16159","37"," got head hunted department_human_services go anoka metro region treatment_center","Paula_DeSanto",185,108,"Treatment professional",NA,TRUE,NA
"16160","37","time moving old state hospital campus new multimillion dollar facility","Paula_DeSanto",186,108,"Treatment professional",NA,TRUE,NA
"16161","37","commissioner spending millions dollars build new state hospital","Paula_DeSanto",187,82,"Treatment professional",NA,TRUE,NA
"16162","37","job transition, help transition clinical services kind highly medical outdated model person centered progressive model moved new state art facility","Paula_DeSanto",188,207,"Treatment professional",NA,TRUE,NA
"16163","37"," as: remember year is? pd: about; can look resume","Paula_DeSanto",189,93,"Treatment professional",NA,TRUE,NA
"16164","37","can_give later. pd: let see, early 90s","Paula_DeSanto",191,54,"Treatment professional",NA,TRUE,NA
"16165","37"," as: may ask question history mental_health? 80s reagan puts kind mentally ill people back","Paula_DeSanto",192,129,"Treatment professional",NA,TRUE,NA
"16166","37","say career point kind reflects what, going institution people's homes? see positives negatives? tend think new_york city mentally ill","Paula_DeSanto",193,219,"Treatment professional",NA,TRUE,NA
"16167","37","remember that? find part really interesting. pd: definitely. as: probably really_good people_really horrible others. pd: absolutely","Paula_DeSanto",194,176,"Treatment professional",NA,TRUE,NA
"16168","37","think_time run everybody needs thing_kind thinking going run trouble","Paula_DeSanto",195,113,"Treatment professional",NA,TRUE,NA
"16169","37","assumption back everyone needs get_asylums apartments","Paula_DeSanto",196,100,"Treatment professional",NA,TRUE,NA
"16170","37","lot_people last thing needed","Paula_DeSanto",197,55,"Treatment professional",NA,TRUE,NA
"16171","37","people_needed","Paula_DeSanto",200,52,"Treatment professional",NA,TRUE,NA
"16172","37","first_started mental_health, residential mental_health people years","Paula_DeSanto",201,101,"Treatment professional",NA,TRUE,NA
"16173","37","really place, transitional homes go_wanted_go, needed go, resources accommodate next step","Paula_DeSanto",202,178,"Treatment professional",NA,TRUE,NA
"16174","37"," as: also just stay. pd: yes, stay long-term redefine ninety day programissa sort intensive treatment, residential treatment","Paula_DeSanto",203,170,"Treatment professional",NA,TRUE,NA
"16175","37","idea act teamissassertive community treatment, wrap around teamisssupportive living services like programs developing help people transition state hospitals group homes, short term residential treatment long-term stays communities apartments","Paula_DeSanto",204,305,"Treatment professional",NA,TRUE,NA
"16176","37","good, yes absolutely people probably prefer places able active members community","Paula_DeSanto",205,135,"Treatment professional",NA,TRUE,NA
"16177","37","lot_people severe substance_use issues mental_health_issues living alone apartment considered environment going desire","Paula_DeSanto",206,175,"Treatment professional",NA,TRUE,NA
"16178","37","just led isolation return symptoms lack community","Paula_DeSanto",207,73,"Treatment professional",NA,TRUE,NA
"16179","37","naturally prone community integration","Paula_DeSanto",208,53,"Treatment professional",NA,TRUE,NA
"16180","37"," kind pendulum moves place definitely recognition need long-term community type settings people","Paula_DeSanto",211,166,"Treatment professional",NA,TRUE,NA
"16181","37","idea everybody needs alone apartment best option","Paula_DeSanto",212,85,"Treatment professional",NA,TRUE,NA
"16182","37","congregate living, lots supports site services can kind come_people's lives based current acuity","Paula_DeSanto",213,139,"Treatment professional",NA,TRUE,NA
"16183","37","way people_can available twenty-four seven needed programming need programming, flexible","Paula_DeSanto",214,146,"Treatment professional",NA,TRUE,NA
"16184","37","lots heroes advocated return community housing models, cooperative housing, supportive housing","Paula_DeSanto",215,155,"Treatment professional",NA,TRUE,NA
"16185","37","lot regulations now prohibit many_people living together move institutes mental diseases clauses prevent actually developing programs house people disabilities","Paula_DeSanto",216,253,"Treatment professional",NA,TRUE,NA
"16186","37"," as: zoning neighbors people want people neighborhood","Paula_DeSanto",219,111,"Treatment professional",NA,TRUE,NA
"16187","37","job actually close two units state hospital open two sixty bed units, one bloomington one saintpaul","Paula_DeSanto",221,145,"Treatment professional",NA,TRUE,NA
"16188","37","transition rest units facility","Paula_DeSanto",222,51,"Treatment professional",NA,TRUE,NA
"16189","37","integrate mental_health substance_use_disorder care bring patient centered state art services state art hospital. as: point administrator? pd: yes. as: kind worked","Paula_DeSanto",223,237,"Treatment professional",NA,TRUE,NA
"16190","37","dealing directly one one residents. pd: fair amount","Paula_DeSanto",224,78,"Treatment professional",NA,TRUE,NA
"16191","37","primary treatment unit psychiatrist social_worker disciplines treatment director unit","Paula_DeSanto",225,146,"Treatment professional",NA,TRUE,NA
"16192","37","two sixty bed units hands trying direct care well trying_get hospital stuff differently continues ongoing struggle","Paula_DeSanto",227,180,"Treatment professional",NA,TRUE,NA
"16193","37","real apparent intentions department_human_services might good terms really_want person centered, state art, mission driven services many conflicting interesaintbecause also public safety medical model","Paula_DeSanto",228,296,"Treatment professional",NA,TRUE,NA
"16194","37","difficult system try change everybody's worried risk liability","Paula_DeSanto",229,100,"Treatment professional",NA,TRUE,NA
"16195","37"," as: people hurting hurting people? pd: five_years said, ""oh boy","Paula_DeSanto",230,112,"Treatment professional",NA,TRUE,NA
"16196","37","dream stayed job going_get_cancer","Paula_DeSanto",233,68,"Treatment professional",NA,TRUE,NA
"16197","37","one really, really obvious messages listened dream","Paula_DeSanto",234,82,"Treatment professional",NA,TRUE,NA
"16198","37","worked ass another year gave wrapping projects deep","Paula_DeSanto",236,91,"Treatment professional",NA,TRUE,NA
"16199","37","went traveling six_months got_job people incorporated mission driven pretty state art mental_health organization","Paula_DeSanto",238,157,"Treatment professional",NA,TRUE,NA
"16200","37","worked nine years directing campus north side minneapolis","Paula_DeSanto",239,84,"Treatment professional",NA,TRUE,NA
"16201","37","nice integrated network services helped develop create led big capital campaign built buildings","Paula_DeSanto",240,133,"Treatment professional",NA,TRUE,NA
"16202","37","thought probably going end retiring","Paula_DeSanto",242,64,"Treatment professional",NA,TRUE,NA
"16203","37","universe keeps kind_just telling","Paula_DeSanto",244,53,"Treatment professional",NA,TRUE,NA
"16204","37"," pd: sunday afternoon tub message said need open drug_alcohol treatment_program","Paula_DeSanto",246,127,"Treatment professional",NA,TRUE,NA
"16205","37","point feeling pretty discouraged worked mental_health decades now seen revolving door","Paula_DeSanto",249,127,"Treatment professional",NA,TRUE,NA
"16206","37","stuff talk chapter, inaccessibility things repetitive nature things","Paula_DeSanto",250,128,"Treatment professional",NA,TRUE,NA
"16207","37","continuous loop, barriers access, unwelcoming, one size fits all, blaming family, stuff","Paula_DeSanto",251,112,"Treatment professional",NA,TRUE,NA
"16208","37","saw saw firsthand, heard clients","Paula_DeSanto",252,76,"Treatment professional",NA,TRUE,NA
"16209","37","just_like long going keep blaming client system's failure?  trying champion mental_health person centered care career really","Paula_DeSanto",253,181,"Treatment professional",NA,TRUE,NA
"16210","37","mental_health enormous strides towards moving toward patient patient recovery movement impactful","Paula_DeSanto",254,119,"Treatment professional",NA,TRUE,NA
"16211","37","think come long way mental_health terms making rehabilitative experience much person centered","Paula_DeSanto",255,128,"Treatment professional",NA,TRUE,NA
"16212","37","drug_alcohol still stuck 50s","Paula_DeSanto",257,56,"Treatment professional",NA,TRUE,NA
"16213","37","guess 2009, april basically given marching orders","Paula_DeSanto",260,54,"Treatment professional",NA,TRUE,NA
"16214","37","opened september today trying recreate system","Paula_DeSanto",261,76,"Treatment professional",NA,TRUE,NA
"16215","37"," as: say marching orders come epiphany? pd: think_just universal. as: something bigger yourself. pd: yes","Paula_DeSanto",262,151,"Treatment professional",NA,TRUE,NA
"16216","37","think provide service give guidance","Paula_DeSanto",263,56,"Treatment professional",NA,TRUE,NA
"16217","37","think access tap flow listen, willing listen open","Paula_DeSanto",264,115,"Treatment professional",NA,TRUE,NA
"16218","37","think appreciate emphasizing think probably kind keeps going","Paula_DeSanto",265,102,"Treatment professional",NA,TRUE,NA
"16219","37","just trust supposed best can. as: moment are. pd: exactly","Paula_DeSanto",266,138,"Treatment professional",NA,TRUE,NA
"16220","37","guided fear; guided liability worry","Paula_DeSanto",268,60,"Treatment professional",NA,TRUE,NA
"16221","37","just best can create environment people feel welcome comfortable can_get survival mode start open trust heal","Paula_DeSanto",269,173,"Treatment professional",NA,TRUE,NA
"16222","37","just enormous confidence comes tumbling it’s time something_else","Paula_DeSanto",272,105,"Treatment professional",NA,TRUE,NA
"16223","37","two operating principles: going read star tribune big decisions? times reads fine","Paula_DeSanto",275,122,"Treatment professional",NA,TRUE,NA
"16224","37","read? kind make decisions","Paula_DeSanto",277,54,"Treatment professional",NA,TRUE,NA
"16225","37","think_can_justify pretty clearly","Paula_DeSanto",278,57,"Treatment professional",NA,TRUE,NA
"16226","37","fit norms rules always safest routes builds hell good argument","Paula_DeSanto",279,102,"Treatment professional",NA,TRUE,NA
"16227","37","can sleep worst case scenario comes tumbling down, going okay","Paula_DeSanto",280,94,"Treatment professional",NA,TRUE,NA
"16228","37","just does. as: raised religion all? parents model kind_just_get grew? pd: father's catholic tried impose upon us mother self-proclaimed atheisaintshe support","Paula_DeSanto",284,259,"Treatment professional",NA,TRUE,NA
"16229","37","way going round five kids take_care","Paula_DeSanto",285,59,"Treatment professional",NA,TRUE,NA
"16230","37","attempt catholicism closest got church bingo hall probably","Paula_DeSanto",286,100,"Treatment professional",NA,TRUE,NA
"16231","37"," as: really formal religious education speak","Paula_DeSanto",287,71,"Treatment professional",NA,TRUE,NA
"16232","37","okay tell come about? thought ""i'm going open clinic."" pd: program development long_time","Paula_DeSanto",292,147,"Treatment professional",NA,TRUE,NA
"16233","37","first job quickly leadership roles development programissthe state hospitals development programs people incorporated job develop programissi_know","Paula_DeSanto",293,190,"Treatment professional",NA,TRUE,NA
"16234","37","know work process getting program","Paula_DeSanto",295,51,"Treatment professional",NA,TRUE,NA
"16235","37","just_kind started networking figure best place","Paula_DeSanto",296,86,"Treatment professional",NA,TRUE,NA
"16236","37","time, rich history working anoka county seemed like probably easiest place","Paula_DeSanto",297,119,"Treatment professional",NA,TRUE,NA
"16237","37","started columbia heights 2009 moved expand 2011, spring lake park","Paula_DeSanto",299,97,"Treatment professional",NA,TRUE,NA
"16238","37"," as: now talking minnesota alternatives? pd: correct","Paula_DeSanto",300,64,"Treatment professional",NA,TRUE,NA
"16239","37"," as: just record here. pd: minnesota alternatives, ever since","Paula_DeSanto",301,91,"Treatment professional",NA,TRUE,NA
"16240","37","model evolving continue get feedback clients helpful helpful","Paula_DeSanto",302,119,"Treatment professional",NA,TRUE,NA
"16241","37","basic structure structure used kind drawing heroes","Paula_DeSanto",303,90,"Treatment professional",NA,TRUE,NA
"16242","37","gabor mate terms understanding trauma attachment power environment","Paula_DeSanto",305,87,"Treatment professional",NA,TRUE,NA
"16243","37","fan mark lewis, joe rispenza concepts able evolve brain looking neuroplasticity capacities harness, ability train brains","Paula_DeSanto",306,179,"Treatment professional",NA,TRUE,NA
